Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2014-11-25T00:00:00.0/2014-11-26T00:00:00.0,3481.8752,2354.9221,1709.0660,645.8561,5365.8774,1377.4788,428.0255,952.7767,1386.6461,0.9826
2014-11-26T00:00:00.0/2014-11-27T00:00:00.0,3446.9399,2436.7761,1962.1143,474.6620,6316.3652,602.9760,27.4803,596.0047,79.5571,0.9833
2014-11-27T00:00:00.0/2014-11-28T00:00:00.0,3413.2307,2271.8489,1581.2045,690.6443,4974.0361,806.4230,36.0434,777.1257,128.6806,0.9840
2014-11-28T00:00:00.0/2014-11-29T00:00:00.0,3380.7483,2088.9646,1189.6967,899.2679,3681.2983,698.3120,36.6813,664.8472,144.1016,0.9854
2014-11-29T00:00:00.0/2014-11-30T00:00:00.0,3349.6155,2007.5846,1103.3649,904.2197,3401.5337,616.7189,33.8539,588.4424,136.1992,0.9861
2014-11-30T00:00:00.0/2014-12-01T00:00:00.0,3319.7524,2105.3013,1346.1898,759.1114,4226.3711,597.7934,31.1230,579.6609,127.2327,0.9764
2014-12-01T00:00:00.0/2014-12-02T00:00:00.0,3291.1658,1647.7394,554.9616,1092.7778,1701.2156,530.6328,25.1721,524.2657,84.8392,0.9875
2014-12-02T00:00:00.0/2014-12-03T00:00:00.0,3263.9084,1924.9900,1030.8611,894.1289,3200.4382,535.0328,19.1036,533.8232,71.6068,0.9722
2014-12-03T00:00:00.0/2014-12-04T00:00:00.0,3237.9319,2045.2329,1354.1031,691.1298,4321.2104,529.7194,17.1240,542.4009,63.4115,0.9889
2014-12-04T00:00:00.0/2014-12-05T00:00:00.0,3213.3215,1978.9725,1230.4688,748.5038,3935.7820,585.1391,26.1305,561.8737,91.1406,0.9847
2014-12-05T00:00:00.0/2014-12-06T00:00:00.0,3190.0137,1985.2833,1255.5499,729.7333,4065.3677,493.0501,14.5207,507.4864,63.9857,0.9861
2014-12-06T00:00:00.0/2014-12-07T00:00:00.0,3168.0747,2091.6274,1626.6373,464.9900,5484.0601,529.6893,19.8913,529.9360,97.1576,0.9868
2014-12-07T00:00:00.0/2014-12-08T00:00:00.0,3147.4832,2070.1260,1530.9971,539.1290,5134.7715,554.8492,26.7167,555.8528,143.1628,0.9875
2014-12-08T00:00:00.0/2014-12-09T00:00:00.0,3128.2478,2103.9963,1628.1562,475.8401,5538.8784,753.8851,72.6776,698.8486,282.0904,0.9674
2014-12-09T00:00:00.0/2014-12-10T00:00:00.0,3110.3479,2088.8687,1711.5073,377.3615,5916.0796,594.9337,39.1156,574.3088,156.2913,0.9688
2014-12-10T00:00:00.0/2014-12-11T00:00:00.0,3093.8806,2023.4851,1496.0762,527.4089,5069.5791,603.2430,42.3613,585.7418,182.0555,0.9792
2014-12-11T00:00:00.0/2014-12-12T00:00:00.0,3078.7598,2059.9775,1536.3190,523.6587,5255.2866,1534.0857,791.2923,742.7935,2706.2090,0.9799
2014-12-12T00:00:00.0/2014-12-13T00:00:00.0,3065.0530,2142.0254,1732.7400,409.2853,6047.2480,939.0929,206.3481,737.9440,887.2182,0.9799
2014-12-13T00:00:00.0/2014-12-14T00:00:00.0,3052.7117,2143.0957,1723.1932,419.9024,6050.0840,1056.4031,186.0961,870.3069,612.4948,0.9854
2014-12-14T00:00:00.0/2014-12-15T00:00:00.0,3041.7534,2058.3320,1534.1171,524.2149,5316.1470,829.7000,63.3851,767.7235,302.2923,0.9861
2014-12-15T00:00:00.0/2014-12-16T00:00:00.0,3032.1880,2070.6182,1627.4905,443.1277,5697.3843,1209.7228,389.2653,821.1749,1367.5022,0.9819
2014-12-16T00:00:00.0/2014-12-17T00:00:00.0,3024.0566,1899.8848,1250.5398,649.3449,4223.7944,1032.9550,195.2946,837.6604,707.2153,0.8882
2014-12-17T00:00:00.0/2014-12-18T00:00:00.0,3017.3335,1956.5951,1372.5647,584.0305,4700.2441,1131.9108,356.6218,785.1244,1105.0990,0.9875
2014-12-18T00:00:00.0/2014-12-19T00:00:00.0,3011.9907,2001.9891,1517.3936,484.5956,5295.7271,797.7637,88.9656,708.9338,348.1352,0.9882
2014-12-19T00:00:00.0/2014-12-20T00:00:00.0,3008.0857,2021.3992,1567.0367,454.3625,5493.4771,1105.7891,267.0968,839.1822,887.0397,0.9778
2014-12-20T00:00:00.0/2014-12-21T00:00:00.0,3005.6021,1993.4595,1502.6031,490.8563,5305.7085,1387.7863,609.1313,780.6117,2291.1709,0.9785
2014-12-21T00:00:00.0/2014-12-22T00:00:00.0,3004.5276,2085.9873,1690.6561,395.3312,5977.9331,1579.4373,1029.6146,556.8718,3256.4939,0.9889
2014-12-22T00:00:00.0/2014-12-23T00:00:00.0,3004.8806,2042.5197,1596.5353,445.9844,5642.3921,1696.9751,869.9199,827.0552,2780.0996,0.9896
2014-12-23T00:00:00.0/2014-12-24T00:00:00.0,3006.6448,2027.6235,1562.7980,464.8255,5505.5454,1749.4713,1001.0624,748.4090,3366.2644,0.9896
2014-12-24T00:00:00.0/2014-12-25T00:00:00.0,3009.8389,2174.5757,1813.4786,361.0971,6515.1978,2047.9803,1360.5806,687.3998,4672.0947,0.7194
2014-12-25T00:00:00.0/2014-12-26T00:00:00.0,3014.4412,2147.5303,1774.3210,373.2091,6341.4263,1901.4548,1285.8953,615.5595,4232.4731,0.9903
2014-12-26T00:00:00.0/2014-12-27T00:00:00.0,3020.4714,1984.1912,1427.1516,557.0396,4932.7378,901.6591,175.3787,726.2803,688.0890,0.9910
2014-12-27T00:00:00.0/2014-12-28T00:00:00.0,3027.9529,1958.1594,1338.1719,619.9875,4597.0820,849.0630,135.3698,722.6201,415.7721,0.9910
2014-12-28T00:00:00.0/2014-12-29T00:00:00.0,3036.8418,1982.0975,1363.9594,618.1382,4685.7607,486.3603,20.2319,483.5285,61.6723,0.9910
2014-12-29T00:00:00.0/2014-12-30T00:00:00.0,3047.1206,2076.4219,1630.3040,446.1180,5725.1880,581.1047,36.2260,563.3013,127.9846,0.9910
2014-12-30T00:00:00.0/2014-12-31T00:00:00.0,3058.8115,2186.5525,1742.5471,444.0053,6112.6709,1245.5427,592.1058,653.4369,2135.3713,0.9917
2014-12-31T00:00:00.0/2015-01-01T00:00:00.0,3071.9470,2171.1582,1725.3308,445.8274,6034.2305,1805.3093,1081.6021,724.5570,3463.3059,0.9910
2015-01-01T00:00:00.0/2015-01-02T00:00:00.0,3086.4861,2218.2375,1781.9553,436.2823,6240.6133,1565.3470,882.7804,682.6954,2448.6213,0.9917
2015-01-02T00:00:00.0/2015-01-03T00:00:00.0,3102.4270,2127.9829,1712.7263,415.2567,5942.5493,1825.4110,1246.0557,579.4080,4004.0898,0.9917
2015-01-03T00:00:00.0/2015-01-04T00:00:00.0,3119.7661,2208.8809,1772.5356,436.3452,6147.0005,1771.5718,1062.0854,709.4863,3823.4043,0.9889
2015-01-04T00:00:00.0/2015-01-05T00:00:00.0,3138.4998,2075.3318,1484.2119,591.1198,4988.1421,1033.3993,437.3675,602.9539,1542.8196,0.9882
2015-01-05T00:00:00.0/2015-01-06T00:00:00.0,3158.6228,2245.4375,1789.5676,455.8699,6165.7837,714.8389,65.8327,652.7572,407.9569,0.9875
2015-01-06T00:00:00.0/2015-01-07T00:00:00.0,3180.1296,2272.2502,1818.9490,453.3014,6224.7788,1754.3400,962.6836,791.6563,3000.0210,0.9958
2015-01-07T00:00:00.0/2015-01-08T00:00:00.0,3203.0527,2295.9143,1779.7341,516.1803,6034.6519,1993.3494,1258.5437,734.8057,4153.3101,1.0000
2015-01-08T00:00:00.0/2015-01-09T00:00:00.0,3227.3188,2216.9512,1648.9471,568.0041,5519.5898,874.2264,101.8204,772.4060,446.7946,0.8868
2015-01-09T00:00:00.0/2015-01-10T00:00:00.0,3252.9480,2202.4424,1647.5905,554.8519,5475.8086,985.5752,209.4761,785.0890,631.3698,0.9479
2015-01-10T00:00:00.0/2015-01-11T00:00:00.0,3279.9307,2196.2971,1726.1392,470.1580,5691.9189,1009.9962,220.2605,790.2081,638.8801,0.9375
2015-01-11T00:00:00.0/2015-01-12T00:00:00.0,3308.3035,2227.0325,1723.4890,503.5435,5662.4526,2027.0004,1422.7999,604.2004,4321.1050,0.9896
2015-01-12T00:00:00.0/2015-01-13T00:00:00.0,3337.9856,2349.5964,1807.4635,542.1329,5939.2798,2227.3037,1668.0809,559.2229,5235.5327,1.0000
2015-01-13T00:00:00.0/2015-01-14T00:00:00.0,3369.0603,2329.1440,1802.9875,526.1565,5856.7031,2131.9277,1467.1436,664.7842,4307.3589,1.0000
2015-01-14T00:00:00.0/2015-01-15T00:00:00.0,3401.4138,2486.0681,2048.8799,437.1883,6743.3730,2324.8740,1725.6470,599.2269,5085.6426,0.9993
2015-01-15T00:00:00.0/2015-01-16T00:00:00.0,3435.0979,2409.9834,1915.8309,494.1525,6184.9814,2262.6187,1680.2075,582.4111,4934.8955,0.9979
2015-01-16T00:00:00.0/2015-01-17T00:00:00.0,3470.0642,2437.2725,1969.9982,467.2743,6356.3296,2278.5950,1678.7023,599.8926,4882.0293,0.9875
2015-01-17T00:00:00.0/2015-01-18T00:00:00.0,3506.3770,2424.9712,1860.8187,564.1524,5888.5308,2258.5898,1624.5057,634.0840,4639.9214,0.9951
2015-01-18T00:00:00.0/2015-01-19T00:00:00.0,3543.9182,2268.5232,1498.1267,770.3965,4542.8994,1056.8940,206.8258,850.6900,642.8787,0.9944
2015-01-19T00:00:00.0/2015-01-20T00:00:00.0,3582.7546,2313.6714,1527.9294,785.7419,4656.8281,1048.8835,286.0851,762.8442,780.6139,0.9979
2015-01-20T00:00:00.0/2015-01-21T00:00:00.0,3622.8313,2219.0630,1167.0497,1052.0132,3417.5151,948.5154,88.6357,860.5806,283.6113,0.9764
2015-01-21T00:00:00.0/2015-01-22T00:00:00.0,3664.1631,2260.8982,1313.1621,947.7360,3800.5515,763.1175,36.2232,726.8970,104.5191,0.9972
2015-01-22T00:00:00.0/2015-01-23T00:00:00.0,3706.7163,2402.7803,1569.6040,833.1762,4604.2168,701.4576,35.4051,679.3118,132.9356,0.9965
2015-01-23T00:00:00.0/2015-01-24T00:00:00.0,3750.5000,2130.2185,976.4276,1153.7909,2693.2881,725.5742,32.7243,702.6163,84.2566,0.9958
2015-01-24T00:00:00.0/2015-01-25T00:00:00.0,3795.4541,2301.7183,1179.5720,1122.1462,3348.7776,614.6861,30.2388,600.9079,75.5852,0.9639
2015-01-25T00:00:00.0/2015-01-26T00:00:00.0,3841.5725,2587.8049,1826.7308,761.0742,5356.9346,838.8991,72.4029,776.3284,252.2450,1.0000
2015-01-26T00:00:00.0/2015-01-27T00:00:00.0,3888.8801,2586.5735,1710.5244,876.0490,4905.0649,814.1388,42.4328,775.3214,126.0545,0.9986
2015-01-27T00:00:00.0/2015-01-28T00:00:00.0,3937.3008,2538.2104,1518.4893,1019.7213,4285.8506,825.5742,41.1162,785.7228,110.0939,0.9979
2015-01-28T00:00:00.0/2015-01-29T00:00:00.0,3986.8325,2692.2583,1904.7073,787.5511,5402.4004,851.0853,41.6311,809.9298,111.4813,0.9868
2015-01-29T00:00:00.0/2015-01-30T00:00:00.0,4037.5103,2723.7192,1839.5751,884.1442,5164.4692,1553.2217,503.9461,1049.9836,1295.7607,0.9854
2015-01-30T00:00:00.0/2015-01-31T00:00:00.0,4089.2336,2810.8157,2102.3442,708.4714,5917.9512,1365.7711,338.6523,1027.8210,960.9424,0.9951
2015-01-31T00:00:00.0/2015-02-01T00:00:00.0,4142.0518,2983.8372,2358.5964,625.2407,6657.1616,2149.4807,1352.3407,797.6954,3623.9690,0.9833
2015-02-01T00:00:00.0/2015-02-02T00:00:00.0,4195.8877,2900.3936,2142.5120,757.8816,5943.7832,862.8602,60.4405,814.6334,168.8396,1.0000
2015-02-02T00:00:00.0/2015-02-03T00:00:00.0,4250.7363,2989.1777,2241.8210,747.3568,6113.4482,1683.5057,561.5948,1121.9143,1503.8309,0.9993
2015-02-03T00:00:00.0/2015-02-04T00:00:00.0,4306.6328,3169.6023,2621.3420,548.2601,7328.0112,3002.1389,2335.9656,666.1733,5968.1079,0.9882
2015-02-04T00:00:00.0/2015-02-05T00:00:00.0,4363.4688,3085.3706,2367.8730,717.4976,6450.7607,1219.3066,245.1439,974.4052,777.6154,0.9979
2015-02-05T00:00:00.0/2015-02-06T00:00:00.0,4421.3398,2897.2371,1728.1608,1169.0762,4474.5669,1615.2222,382.2488,1232.9873,884.8922,0.9854
2015-02-06T00:00:00.0/2015-02-07T00:00:00.0,4480.0928,2745.7515,1401.6785,1344.0731,3466.1887,737.2784,43.9904,701.7068,104.2235,0.9944
2015-02-07T00:00:00.0/2015-02-08T00:00:00.0,4539.7847,3240.3179,2600.8521,639.4660,6937.2061,922.4242,51.4882,880.4818,126.1263,0.9507
2015-02-08T00:00:00.0/2015-02-09T00:00:00.0,4600.3491,3319.4756,2602.9880,716.4876,6896.2275,2280.4595,1182.7710,1097.6884,3104.4875,0.9861
2015-02-09T00:00:00.0/2015-02-10T00:00:00.0,4661.8242,3367.5354,2557.5203,810.0153,6649.5850,1115.3260,118.8494,1001.8992,293.8203,0.9750
2015-02-10T00:00:00.0/2015-02-11T00:00:00.0,4724.1519,3572.6780,3008.8411,563.8370,7939.5894,3200.4751,2216.3599,984.1151,5632.6523,0.9944
2015-02-11T00:00:00.0/2015-02-12T00:00:00.0,4787.2954,3585.7197,2916.9043,668.8156,7550.1069,3281.1328,2324.6931,956.4398,5494.7310,0.9833
2015-02-12T00:00:00.0/2015-02-13T00:00:00.0,4851.2559,3427.9978,2473.4163,954.5815,6243.5698,2042.2634,642.3738,1399.8896,1706.5630,0.9924
2015-02-13T00:00:00.0/2015-02-14T00:00:00.0,4915.9595,3682.6482,3102.1140,580.5342,7979.2954,2649.7446,1365.8358,1283.9087,3374.7222,1.0000
2015-02-14T00:00:00.0/2015-02-15T00:00:00.0,4981.4521,3632.3210,2856.2881,776.0330,7148.9248,2686.8340,1406.8677,1279.9664,3509.7148,0.9986
2015-02-15T00:00:00.0/2015-02-16T00:00:00.0,5047.6753,3579.0007,2583.7217,995.2790,6286.1880,1105.1820,68.1986,1038.1841,162.3654,0.9979
2015-02-16T00:00:00.0/2015-02-17T00:00:00.0,5114.6025,3584.1697,2496.2109,1087.9587,5969.4146,893.8847,60.8188,835.3223,144.0548,0.9993
2015-02-17T00:00:00.0/2015-02-18T00:00:00.0,5182.1968,4068.3918,3520.8127,547.5792,8823.1787,1961.8158,483.7325,1478.0834,1280.9330,0.9944
2015-02-18T00:00:00.0/2015-02-19T00:00:00.0,5250.4565,4050.8938,3405.3518,645.5421,8374.7910,3097.1028,1522.6990,1574.4038,3818.0164,0.9972
2015-02-19T00:00:00.0/2015-02-20T00:00:00.0,5319.2837,3944.1997,3198.1594,746.0402,7710.4712,3158.1113,1790.5786,1367.5793,4013.5806,0.9861
2015-02-20T00:00:00.0/2015-02-21T00:00:00.0,5388.7944,3840.6362,2936.9951,903.6409,6909.2114,3486.3904,2476.3147,1010.0757,5454.3906,0.9847
2015-02-21T00:00:00.0/2015-02-22T00:00:00.0,5458.8237,3889.8855,2892.7441,997.1414,6703.5239,3250.9541,1838.5493,1412.4047,4338.3301,0.9944
2015-02-22T00:00:00.0/2015-02-23T00:00:00.0,5529.3940,3790.7935,2598.8435,1191.9498,5814.9868,1290.5510,144.3369,1146.6316,298.6571,0.7847
2015-02-23T00:00:00.0/2015-02-24T00:00:00.0,5600.4868,3904.5237,2867.2751,1037.2485,6434.0420,1316.8998,104.3428,1214.7074,211.5101,0.8847
2015-02-24T00:00:00.0/2015-02-25T00:00:00.0,5672.0132,3707.2314,2220.8904,1486.3411,4772.2466,1388.5370,106.0282,1284.4495,216.9612,0.9986
2015-02-25T00:00:00.0/2015-02-26T00:00:00.0,5744.0757,3848.3579,2506.2793,1342.0786,5431.9961,1019.9104,72.5592,954.0477,171.9270,0.9972
2015-02-26T00:00:00.0/2015-02-27T00:00:00.0,5816.5337,4051.4329,2876.5728,1174.8601,6332.5093,1916.1414,364.5634,1552.7009,928.3008,1.0000
2015-02-27T00:00:00.0/2015-02-28T00:00:00.0,5889.3472,4098.3828,2834.5649,1263.8176,6119.8359,1858.5854,284.1429,1575.6887,560.9288,0.9993
2015-02-28T00:00:00.0/2015-03-01T00:00:00.0,5962.6182,4096.4146,2696.8254,1399.5892,5753.0723,3039.1533,1550.9301,1488.2233,3154.2761,0.9979
2015-03-01T00:00:00.0/2015-03-02T00:00:00.0,6036.2036,4074.0391,2499.0010,1575.0380,5280.8428,1541.5029,161.9964,1381.9637,315.1775,0.9868
2015-03-02T00:00:00.0/2015-03-03T00:00:00.0,6110.0981,4256.0776,2886.4155,1369.6621,6060.6338,2963.3455,1355.5815,1607.7640,2828.1243,0.9861
2015-03-03T00:00:00.0/2015-03-04T00:00:00.0,6184.3003,4673.8945,3942.5354,731.3590,8571.4375,4303.9082,3353.3171,950.6226,6768.8652,0.9743
2015-03-04T00:00:00.0/2015-03-05T00:00:00.0,6258.7808,4784.7881,3978.9404,805.8474,8692.0713,4488.6382,3542.2476,946.3907,7348.2129,0.9937
2015-03-05T00:00:00.0/2015-03-06T00:00:00.0,6333.4961,4439.3428,3005.4656,1433.8773,6241.3501,1244.3428,110.6801,1134.5587,279.2661,0.9979
2015-03-06T00:00:00.0/2015-03-07T00:00:00.0,6408.4600,4640.5718,3583.9561,1056.6157,7476.8887,1471.7122,164.6818,1320.2472,341.8567,0.9965
2015-03-07T00:00:00.0/2015-03-08T00:00:00.0,6483.5713,4655.0166,3410.8313,1244.1853,6989.7939,2147.6829,427.9243,1721.1465,854.4520,0.9958
2015-03-08T00:00:00.0/2015-03-09T00:00:00.0,6558.8818,4776.4702,3700.8484,1075.6218,7610.6167,2662.5796,743.7510,1918.8285,1685.1345,1.0000
2015-03-09T00:00:00.0/2015-03-10T00:00:00.0,6634.3296,4844.5552,3742.1003,1102.4550,7635.4243,3311.2488,1720.5831,1590.6658,3355.7175,1.0000
2015-03-10T00:00:00.0/2015-03-11T00:00:00.0,6709.9414,4682.0068,3129.2317,1552.7755,6148.6118,1695.7456,203.5614,1494.4558,421.7729,0.9993
2015-03-11T00:00:00.0/2015-03-12T00:00:00.0,6785.5781,4778.6426,3292.6448,1485.9977,6526.7217,4048.2605,2358.9802,1689.2802,4624.5723,0.9986
2015-03-12T00:00:00.0/2015-03-13T00:00:00.0,6861.3247,4515.7231,2552.3176,1963.4053,4937.0884,2773.9185,1087.3551,1686.5634,2293.9282,0.9979
2015-03-13T00:00:00.0/2015-03-14T00:00:00.0,6937.1406,4863.6465,3404.5693,1459.0771,6653.2554,3268.6406,1277.1077,1991.5330,2557.9109,0.9951
2015-03-14T00:00:00.0/2015-03-15T00:00:00.0,7012.9600,4743.3628,2939.3853,1803.9777,5588.2656,3436.9382,1248.3673,2188.5708,2249.7349,0.9931
2015-03-15T00:00:00.0/2015-03-16T00:00:00.0,7088.7686,4965.5312,3431.0842,1534.4470,6573.0518,1784.7620,198.8464,1589.6925,329.8357,0.9917
2015-03-16T00:00:00.0/2015-03-17T00:00:00.0,7164.5415,5128.4727,3721.1899,1407.2828,7188.3145,2201.1902,336.6137,1865.8431,721.6706,0.9944
2015-03-17T00:00:00.0/2015-03-18T00:00:00.0,7240.2734,5509.2920,4718.0088,791.2833,9288.5146,5015.6934,3871.7632,1143.9304,7763.9590,0.9937
2015-03-18T00:00:00.0/2015-03-19T00:00:00.0,7315.9312,5533.6401,4584.2627,949.3776,9001.8193,3888.8369,2411.8801,1476.9569,4188.0889,0.8125
2015-03-19T00:00:00.0/2015-03-20T00:00:00.0,7391.4775,5053.3887,3197.6523,1855.7361,5960.5049,2355.8267,375.5000,1980.6278,698.1045,1.0000
2015-03-20T00:00:00.0/2015-03-21T00:00:00.0,7466.8887,5650.9736,4640.5933,1010.3804,8923.9199,4729.9531,2924.8640,1805.0891,5095.2661,1.0000
2015-03-21T00:00:00.0/2015-03-22T00:00:00.0,7542.1865,5814.8975,5026.3125,788.5849,9730.0508,5625.3115,4729.0474,896.2641,8938.1143,0.9986
2015-03-22T00:00:00.0/2015-03-23T00:00:00.0,7617.2710,5537.2002,4028.5354,1508.6649,7528.3555,4446.4253,2174.2556,2272.1697,3893.5645,0.9965
2015-03-23T00:00:00.0/2015-03-24T00:00:00.0,7692.1211,5147.9375,3002.0918,2145.8457,5338.1465,2243.5920,334.3746,1909.2175,795.0013,0.9951
2015-03-24T00:00:00.0/2015-03-25T00:00:00.0,7766.7769,5559.6348,3952.8604,1606.7743,7139.9004,4916.0293,3539.2273,1378.3815,6018.0181,0.9937
2015-03-25T00:00:00.0/2015-03-26T00:00:00.0,7841.2222,5593.3501,4046.7200,1546.6299,7269.6426,3786.8647,1333.3885,2453.4761,2333.7090,0.9903
2015-03-26T00:00:00.0/2015-03-27T00:00:00.0,7915.3623,5674.1182,4309.6870,1364.4313,7787.6260,5404.8213,4186.5044,1218.3170,7457.5547,0.9882
2015-03-27T00:00:00.0/2015-03-28T00:00:00.0,7989.2026,5329.6626,3453.5024,1876.1602,5942.0518,1490.6394,69.0897,1426.6699,148.1141,0.9861
2015-03-28T00:00:00.0/2015-03-29T00:00:00.0,8062.7222,5351.4736,3285.7410,2065.7329,5622.8823,1250.9753,71.0594,1198.4570,122.1533,1.0000
2015-03-29T00:00:00.0/2015-03-30T00:00:00.0,8135.9121,5850.0752,4456.2759,1393.7993,7881.5874,2142.0657,205.9995,1944.7544,369.5341,0.9889
2015-03-30T00:00:00.0/2015-03-31T00:00:00.0,8208.7559,5995.1577,4553.3672,1441.7905,8070.6182,3674.2776,1108.5874,2565.6902,2151.4329,0.9979
2015-03-31T00:00:00.0/2015-04-01T00:00:00.0,8281.2178,6406.4448,5661.6035,744.8413,10349.2646,5891.0820,4723.2686,1167.8130,7984.8784,0.9965
2015-04-01T00:00:00.0/2015-04-02T00:00:00.0,8353.2793,6344.6328,5321.1157,1023.5168,9540.5234,3160.2473,694.7115,2465.5356,1383.6263,0.8389
2015-04-02T00:00:00.0/2015-04-03T00:00:00.0,8424.9209,6572.1382,5666.5923,905.5460,10294.1084,6365.0513,5353.1680,1011.8832,9654.4990,0.9937
2015-04-03T00:00:00.0/2015-04-04T00:00:00.0,8496.1387,6663.6953,5812.9067,850.7883,10536.5381,6230.6719,4991.0493,1239.7435,8619.9219,0.9924
2015-04-04T00:00:00.0/2015-04-05T00:00:00.0,8566.9170,6758.8477,5964.3730,794.4744,10813.2637,5865.1958,3770.3589,2094.8367,6945.3589,0.9903
2015-04-05T00:00:00.0/2015-04-06T00:00:00.0,8637.2227,6168.4331,4172.3936,1996.0396,7074.2085,3306.1431,882.2774,2424.2686,1393.4084,0.9882
2015-04-06T00:00:00.0/2015-04-07T00:00:00.0,8707.0371,6293.9717,4579.4854,1714.4862,7773.9888,1862.5094,121.7833,1752.7451,279.9469,0.9861
2015-04-07T00:00:00.0/2015-04-08T00:00:00.0,8776.3857,6616.1528,5487.9067,1128.2462,9557.1416,4669.4521,1829.4988,2839.9585,3015.7283,0.9833
2015-04-08T00:00:00.0/2015-04-09T00:00:00.0,8845.1533,6740.5557,5568.3579,1172.1979,9626.2217,5868.7622,3890.6804,1978.0822,6006.0791,0.9972
2015-04-09T00:00:00.0/2015-04-10T00:00:00.0,8913.4277,6816.5073,5714.2788,1102.2283,9962.3672,5632.6265,3501.3586,2131.3064,6088.2549,0.9958
2015-04-10T00:00:00.0/2015-04-11T00:00:00.0,8981.1455,6958.7910,5884.9814,1073.8097,10211.7158,6643.6392,5277.3057,1366.3335,8874.7422,0.9944
2015-04-11T00:00:00.0/2015-04-12T00:00:00.0,9048.2881,7138.7246,6340.3652,798.3595,11137.9668,6944.9004,5905.9023,1038.9983,10158.2422,0.9931
2015-04-12T00:00:00.0/2015-04-13T00:00:00.0,9114.8418,6771.5278,5367.0356,1404.4918,9018.6055,5882.4146,3357.0049,2525.4097,5315.4600,0.9924
2015-04-13T00:00:00.0/2015-04-14T00:00:00.0,9180.8203,6701.4116,5085.0312,1616.3802,8422.2803,6377.2808,4938.8965,1438.3843,8011.8281,0.9910
2015-04-14T00:00:00.0/2015-04-15T00:00:00.0,9246.1738,6730.6182,4868.4312,1862.1873,7970.5215,5078.0107,2660.3364,2423.4514,4174.9316,0.9799
2015-04-15T00:00:00.0/2015-04-16T00:00:00.0,9310.8867,6997.4907,5783.6538,1213.8369,9739.0420,6590.3267,5214.5317,1375.7946,8383.8604,0.9882
2015-04-16T00:00:00.0/2015-04-17T00:00:00.0,9374.9561,7126.9575,6181.0591,945.8986,10525.4521,6827.8535,5622.9736,1204.8800,9387.1475,0.9861
2015-04-17T00:00:00.0/2015-04-18T00:00:00.0,9438.3730,6772.1123,4928.7471,1843.3655,7836.5894,6214.0522,4480.1177,1733.9351,6581.5298,0.9944
2015-04-18T00:00:00.0/2015-04-19T00:00:00.0,9501.1006,6766.7573,5112.8916,1653.8656,8077.0239,3802.0200,1222.3762,2579.6438,2294.6631,0.9924
2015-04-19T00:00:00.0/2015-04-20T00:00:00.0,9563.0977,7309.8350,6030.1963,1279.6385,9908.7881,6952.8477,5679.9082,1272.9393,8949.5020,0.9944
2015-04-20T00:00:00.0/2015-04-21T00:00:00.0,9624.4199,7330.7036,6115.0142,1215.6897,10166.6875,6855.6621,5357.5483,1498.1138,8387.3701,0.9889
2015-04-21T00:00:00.0/2015-04-22T00:00:00.0,9685.0469,7385.4507,5958.9634,1426.4874,9749.0820,6943.1304,5293.2402,1649.8899,8231.0557,0.9917
2015-04-22T00:00:00.0/2015-04-23T00:00:00.0,9744.8770,7371.8916,5869.8008,1502.0908,9614.7891,6279.5112,4075.0259,2204.4856,6714.8018,0.9910
2015-04-23T00:00:00.0/2015-04-24T00:00:00.0,9803.9814,7586.4961,6479.9902,1106.5059,10688.5068,7359.5811,6219.3027,1140.2782,10026.0781,0.9896
2015-04-24T00:00:00.0/2015-04-25T00:00:00.0,9862.2773,7439.6909,5905.9463,1533.7446,9574.9551,6297.6968,3611.3362,2686.4128,5718.2256,0.9889
2015-04-25T00:00:00.0/2015-04-26T00:00:00.0,9919.8330,7195.5845,5220.6479,1974.9366,8206.8291,6526.2212,4440.2881,2085.9331,6532.5376,0.9875
2015-04-26T00:00:00.0/2015-04-27T00:00:00.0,9976.6250,7309.4790,5511.3384,1798.1406,8682.2207,6617.9087,4261.7383,2356.1743,6874.6831,0.9861
2015-04-27T00:00:00.0/2015-04-28T00:00:00.0,10032.5586,7336.2842,5705.6445,1630.6398,9013.7686,6450.0786,3920.9829,2529.0957,5713.9023,0.9854
2015-04-28T00:00:00.0/2015-04-29T00:00:00.0,10087.6924,6366.1816,3090.1860,3275.9954,4651.2744,1937.1327,194.3470,1744.9440,288.5329,0.9312
2015-04-29T00:00:00.0/2015-04-30T00:00:00.0,10141.9756,7375.2217,5707.6797,1667.5416,9034.8047,3626.1982,856.2908,2771.5754,1543.5514,0.9924
2015-04-30T00:00:00.0/2015-05-01T00:00:00.0,10195.4375,7435.7412,5707.9526,1727.7885,8957.6465,4966.0908,1705.3344,3262.4824,2696.8103,0.9910
2015-05-01T00:00:00.0/2015-05-02T00:00:00.0,10248.0732,7714.4512,6482.5557,1231.8959,10311.8086,5973.0493,3489.5950,2483.4546,4946.4590,0.9882
2015-05-02T00:00:00.0/2015-05-03T00:00:00.0,10299.8037,7329.1055,5230.0234,2099.0818,8040.7261,2440.2261,199.6542,2243.4897,496.9330,0.9868
2015-05-03T00:00:00.0/2015-05-04T00:00:00.0,10350.7061,7826.9204,6652.7148,1174.2054,10638.6074,7071.6992,4817.9082,2253.7908,7305.4702,0.9896
