Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2014-05-12T00:00:00.0/2014-05-13T00:00:00.0,10643.5322,7829.9414,6248.0679,1581.8733,9941.7100,3079.8459,757.4624,2323.4521,1592.7223,0.9889
2014-05-13T00:00:00.0/2014-05-14T00:00:00.0,10690.2031,8091.8247,6622.2720,1469.5529,10579.3291,7501.7861,5354.4111,2147.3799,8188.0962,0.9854
2014-05-14T00:00:00.0/2014-05-15T00:00:00.0,10735.8555,7967.6846,6444.5605,1523.1240,10270.1279,3635.8684,811.2164,2830.1106,1412.3788,0.9833
2014-05-15T00:00:00.0/2014-05-16T00:00:00.0,10780.4072,7872.6050,6091.6553,1780.9496,9403.8867,3580.0627,1163.7725,2425.3254,1581.0867,0.8882
2014-05-16T00:00:00.0/2014-05-17T00:00:00.0,10823.9121,7938.9126,6007.5132,1931.3997,9437.8457,5422.4717,2650.0295,2778.5276,3832.6938,0.9799
2014-05-17T00:00:00.0/2014-05-18T00:00:00.0,10866.2900,8303.0342,7175.4487,1127.5851,11531.3174,7317.5747,5002.5498,2315.9331,8020.7573,0.9785
2014-05-18T00:00:00.0/2014-05-19T00:00:00.0,10907.6143,8205.3164,6746.3457,1458.9709,10672.7549,7455.9961,4749.7900,2706.2061,7792.7524,0.9937
2014-05-19T00:00:00.0/2014-05-20T00:00:00.0,10947.7998,8240.8965,6904.7695,1336.1268,10981.3369,7594.3394,5548.6021,2045.7393,8606.3320,0.9861
2014-05-20T00:00:00.0/2014-05-21T00:00:00.0,10986.8643,8181.7837,6672.3101,1509.4738,10518.1748,7558.7900,5605.1040,1953.7114,8664.6426,0.8986
2014-05-21T00:00:00.0/2014-05-22T00:00:00.0,11024.8350,8217.6533,6798.0635,1419.5901,10681.6543,7776.3584,6227.0420,1549.3214,9359.3496,0.9917
2014-05-22T00:00:00.0/2014-05-23T00:00:00.0,11061.6357,8091.6255,6372.8330,1718.7922,9963.6045,7087.9224,4934.2593,2153.8752,7417.5625,0.9910
2014-05-23T00:00:00.0/2014-05-24T00:00:00.0,11097.2852,7455.3486,4595.9849,2859.3640,6994.7759,5568.2295,2062.0623,3506.1973,3031.3550,0.9167
2014-05-24T00:00:00.0/2014-05-25T00:00:00.0,11131.7734,7985.7593,5925.1299,2060.6292,9082.8779,7427.5522,5477.1572,1950.3948,8070.0723,0.9896
2014-05-25T00:00:00.0/2014-05-26T00:00:00.0,11165.0898,8003.3647,5975.6274,2027.7375,9087.1250,7370.7954,5041.4722,2329.6025,7704.3472,0.9889
2014-05-26T00:00:00.0/2014-05-27T00:00:00.0,11197.2236,8156.7725,6452.7227,1704.0499,9891.7949,7494.8882,5798.6528,1696.2509,8204.2959,0.9854
2014-05-27T00:00:00.0/2014-05-28T00:00:00.0,11228.1650,8098.5537,6270.1792,1828.3746,9545.1133,6120.7275,3719.2029,2401.5710,5611.3911,0.9840
2014-05-28T00:00:00.0/2014-05-29T00:00:00.0,11257.8867,8084.6807,6120.3789,1964.3015,9399.5117,5681.6489,2107.4907,3574.1580,3072.6838,0.9833
2014-05-29T00:00:00.0/2014-05-30T00:00:00.0,11286.4268,8430.6465,7039.1514,1391.4948,10925.9365,7554.4785,5146.6011,2407.8831,7722.9185,0.9826
2014-05-30T00:00:00.0/2014-05-31T00:00:00.0,11313.7441,7987.8027,5619.5444,2368.2581,8418.9805,2269.5654,145.5866,2142.8096,215.7751,0.9861
2014-05-31T00:00:00.0/2014-06-01T00:00:00.0,11339.8311,8402.1406,6983.8188,1418.3220,10829.3545,2615.0564,249.9627,2371.4612,471.9352,0.9854
2014-06-01T00:00:00.0/2014-06-02T00:00:00.0,11364.6689,8447.6689,7077.5737,1370.0948,11006.3994,2674.5901,313.6953,2377.2185,552.4199,0.9854
2014-06-02T00:00:00.0/2014-06-03T00:00:00.0,11388.2842,8479.1465,6939.2559,1539.8903,10741.9609,5476.5044,2472.7537,3004.3630,4184.2026,0.9951
2014-06-03T00:00:00.0/2014-06-04T00:00:00.0,11410.6221,8359.3975,6475.4927,1883.9050,9936.6016,7247.2109,4494.1816,2753.0474,6594.9497,0.9014
2014-06-04T00:00:00.0/2014-06-05T00:00:00.0,11431.7344,8534.7305,7103.6768,1431.0538,10973.8438,7830.7627,5931.5249,1899.3148,8317.4229,0.9736
2014-06-05T00:00:00.0/2014-06-06T00:00:00.0,11451.5518,7741.4946,4618.8726,3122.6218,6796.8862,4095.3777,1105.7228,2992.9136,1394.4781,0.9944
2014-06-06T00:00:00.0/2014-06-07T00:00:00.0,11470.1084,8181.8311,6092.3618,2089.4692,9185.7441,6290.1655,3045.7800,3244.4502,4758.2407,0.9833
2014-06-07T00:00:00.0/2014-06-08T00:00:00.0,11487.3955,8270.3711,6263.7720,2006.5994,9466.9902,7776.6968,5984.8779,1791.8188,8788.1289,0.9937
2014-06-08T00:00:00.0/2014-06-09T00:00:00.0,11503.4248,8273.3975,6168.2422,2105.1558,9284.5938,7565.8486,5235.0186,2330.8828,7494.1504,0.9924
2014-06-09T00:00:00.0/2014-06-10T00:00:00.0,11518.1504,8551.2578,7053.5396,1497.7181,10864.2686,8175.9980,6756.7568,1419.2996,10314.0801,0.9931
2014-06-10T00:00:00.0/2014-06-11T00:00:00.0,11531.5693,8332.2061,6422.9629,1909.2430,9750.8340,7674.0884,5827.0898,1847.1296,8598.0762,0.9917
2014-06-11T00:00:00.0/2014-06-12T00:00:00.0,11543.7188,8780.4043,7651.7905,1128.6136,11952.3242,8430.1943,7072.1709,1358.0238,10666.9014,0.9812
2014-06-12T00:00:00.0/2014-06-13T00:00:00.0,11554.5771,8711.2227,7415.5312,1295.6912,11498.8750,8171.5972,6545.2056,1626.3915,9896.8018,0.9910
2014-06-13T00:00:00.0/2014-06-14T00:00:00.0,11564.1523,8289.1006,6038.5703,2250.5308,9001.3096,6013.2598,3194.9922,2824.9575,4506.7378,0.9896
2014-06-14T00:00:00.0/2014-06-15T00:00:00.0,11572.3955,8543.5938,6693.9233,1849.6705,10172.5117,5797.2402,2438.9775,3371.6482,3343.2991,0.9896
2014-06-15T00:00:00.0/2014-06-16T00:00:00.0,11579.3750,8756.5967,7381.6558,1374.9406,11383.6982,7635.2739,5295.2324,2340.0417,7624.5654,0.9889
2014-06-16T00:00:00.0/2014-06-17T00:00:00.0,11585.0127,8519.2500,6582.9678,1936.2819,9947.5059,5993.0337,2472.0745,3523.9365,3526.1265,0.9889
2014-06-17T00:00:00.0/2014-06-18T00:00:00.0,11589.3887,8334.0859,6122.7510,2211.3347,9201.2539,3691.0645,574.5428,3116.6013,856.3301,0.9882
2014-06-18T00:00:00.0/2014-06-19T00:00:00.0,11592.4375,8449.1807,6377.0815,2072.0989,9604.6611,3955.2549,1274.7427,2690.5383,2519.9321,0.9924
2014-06-19T00:00:00.0/2014-06-20T00:00:00.0,11594.1797,8830.7148,7449.1436,1381.5710,11614.2998,8529.8428,7136.2583,1393.5847,10825.3672,0.9924
2014-06-20T00:00:00.0/2014-06-21T00:00:00.0,11594.6475,8458.3701,6417.9062,2040.4640,9650.0459,5721.3506,2581.0205,3140.7449,3514.3528,0.9875
2014-06-21T00:00:00.0/2014-06-22T00:00:00.0,11593.7656,8580.0635,6765.0610,1815.0022,10183.1914,5234.5811,2181.4292,3061.8020,3745.0447,0.9778
2014-06-22T00:00:00.0/2014-06-23T00:00:00.0,11591.6123,8580.5996,6680.0146,1900.5852,10315.1797,6088.1943,3176.4050,2921.5876,4676.0635,0.9931
2014-06-23T00:00:00.0/2014-06-24T00:00:00.0,11588.1553,8552.2656,6731.6167,1820.6483,10218.8750,6434.8799,3519.8479,2915.0320,5505.6509,0.9882
2014-06-24T00:00:00.0/2014-06-25T00:00:00.0,11583.3955,8019.5430,5067.5796,2951.9636,7888.4712,4341.3164,1574.2606,2767.0820,2655.7817,0.9882
2014-06-25T00:00:00.0/2014-06-26T00:00:00.0,11577.3213,8461.1895,6621.4434,1839.7462,10091.3291,3959.1897,1034.2494,2933.2053,1360.3473,0.9889
2014-06-26T00:00:00.0/2014-06-27T00:00:00.0,11569.9824,8493.7393,6814.1665,1679.5725,10219.4902,4659.6143,1904.2440,2764.7671,3168.2200,0.9889
2014-06-27T00:00:00.0/2014-06-28T00:00:00.0,11561.3213,8647.2158,7068.1465,1579.0690,10973.8516,6347.1802,3000.3928,3346.8445,4299.2451,0.9792
2014-06-28T00:00:00.0/2014-06-29T00:00:00.0,11551.4160,8529.1045,6619.1636,1909.9408,10140.3809,7915.5010,5428.2529,2487.2478,8228.5146,0.9896
2014-06-29T00:00:00.0/2014-06-30T00:00:00.0,11540.2188,8341.1426,6298.5190,2042.6230,9510.3516,7645.5747,5125.6230,2519.9617,7611.4380,0.9896
2014-06-30T00:00:00.0/2014-07-01T00:00:00.0,11527.7324,8674.0264,7278.4146,1395.6115,11228.4316,8346.3789,6961.5698,1384.8093,10537.7441,0.9903
2014-07-01T00:00:00.0/2014-07-02T00:00:00.0,11513.9648,8284.3320,6400.2637,1884.0687,9834.0830,3507.4102,805.1073,2704.9590,1418.4531,0.9910
2014-07-02T00:00:00.0/2014-07-03T00:00:00.0,11498.9678,8674.2441,7293.1714,1381.0729,11458.6816,8124.4038,5973.5166,2151.4341,9200.3711,0.9493
2014-07-03T00:00:00.0/2014-07-04T00:00:00.0,11482.6641,8183.7368,6019.2129,2164.5237,8911.6240,4657.8120,1848.3956,2816.6541,2791.5117,0.9924
2014-07-04T00:00:00.0/2014-07-05T00:00:00.0,11465.1592,8612.1230,7175.9351,1436.1874,11169.7363,8251.2764,6810.3442,1440.9324,10398.2998,0.9924
2014-07-05T00:00:00.0/2014-07-06T00:00:00.0,11446.3887,8608.8428,7320.9468,1287.8964,11342.5664,8277.7793,6932.2827,1345.4965,10497.7422,0.9931
2014-07-06T00:00:00.0/2014-07-07T00:00:00.0,11426.3623,8058.4990,5864.4072,2194.0916,8754.2969,6545.9932,4014.9065,2531.0869,5524.3174,0.9944
2014-07-07T00:00:00.0/2014-07-08T00:00:00.0,11405.1279,8067.0288,5951.8979,2115.1309,8919.5205,7329.7954,5154.9067,2174.8887,7514.3569,0.9951
2014-07-08T00:00:00.0/2014-07-09T00:00:00.0,11382.6787,7996.3262,5626.1836,2370.1423,8360.9062,7124.0791,4815.3096,2308.7983,6535.5767,0.9958
2014-07-09T00:00:00.0/2014-07-10T00:00:00.0,11359.0234,7640.0732,4550.0786,3089.9946,6681.2173,2618.9631,345.7936,2285.1038,593.1448,0.9965
2014-07-10T00:00:00.0/2014-07-11T00:00:00.0,11334.1416,8323.3711,6725.1797,1598.1914,10218.8965,7864.7466,6288.4062,1576.3403,9204.4443,0.9882
2014-07-11T00:00:00.0/2014-07-12T00:00:00.0,11308.0586,8016.2729,5868.2324,2148.0405,8748.3135,3346.0662,826.9259,2524.9524,1561.7882,0.9986
2014-07-12T00:00:00.0/2014-07-13T00:00:00.0,11280.8291,8295.8203,6782.8789,1512.9412,10583.0381,5149.6680,1899.2157,3252.4060,2957.5686,0.9896
2014-07-13T00:00:00.0/2014-07-14T00:00:00.0,11252.3945,8359.6611,7040.4678,1319.1929,11041.4961,7402.3027,5654.9258,1747.5709,8084.1401,0.9910
2014-07-14T00:00:00.0/2014-07-15T00:00:00.0,11222.7900,8305.9512,6677.2017,1628.7491,10357.6406,7754.5977,5724.2178,2030.3798,8772.8496,0.9924
2014-07-15T00:00:00.0/2014-07-16T00:00:00.0,11192.0586,8003.6436,5871.3628,2132.2810,8884.4707,6063.1914,3596.1614,2467.6646,5226.7969,0.9826
2014-07-16T00:00:00.0/2014-07-17T00:00:00.0,11160.1562,7948.3237,5902.9258,2045.3982,8870.7764,6468.2500,3186.6978,3281.5520,4727.8350,0.9937
2014-07-17T00:00:00.0/2014-07-18T00:00:00.0,11127.1201,7574.8062,4926.1416,2648.6643,7298.9624,3259.0640,638.0590,2625.3396,1106.7330,0.9944
2014-07-18T00:00:00.0/2014-07-19T00:00:00.0,11092.9561,7224.3662,4020.0378,3204.3284,5957.8721,3485.9929,710.0427,2777.7708,1266.1389,0.9951
2014-07-19T00:00:00.0/2014-07-20T00:00:00.0,11057.6768,7410.9946,4373.0942,3037.9001,6487.6006,4560.3701,1366.8507,3201.4600,2192.5312,0.9854
2014-07-20T00:00:00.0/2014-07-21T00:00:00.0,11021.2920,8335.0127,7207.1631,1127.8499,11442.9961,8032.2329,6770.2812,1261.9520,10680.6865,0.9965
2014-07-21T00:00:00.0/2014-07-22T00:00:00.0,10983.8135,7978.9697,6295.8281,1683.1412,9817.9121,7330.9263,5087.3584,2243.5698,7572.1914,0.9972
2014-07-22T00:00:00.0/2014-07-23T00:00:00.0,10945.2520,7069.3462,3753.1287,3316.2178,5483.5649,2353.2358,180.8151,2179.6956,283.9702,0.9979
2014-07-23T00:00:00.0/2014-07-24T00:00:00.0,10905.6191,7458.2427,4814.3237,2643.9189,7172.7676,3020.2429,577.2066,2449.0190,838.9055,0.9944
2014-07-24T00:00:00.0/2014-07-25T00:00:00.0,10864.9258,7403.7334,4694.9248,2708.8083,7034.9429,3466.0107,708.2332,2766.8320,1152.3611,0.9535
2014-07-25T00:00:00.0/2014-07-26T00:00:00.0,10823.1592,7544.9175,5264.1953,2280.7222,7975.1982,3364.9124,576.4885,2797.1091,935.6057,0.9375
2014-07-26T00:00:00.0/2014-07-27T00:00:00.0,10780.3887,7550.1602,5367.8652,2182.2949,8204.6846,6050.2632,3402.5581,2653.4072,4558.0435,0.9972
2014-07-27T00:00:00.0/2014-07-28T00:00:00.0,10736.5762,7326.2529,4728.3286,2597.9246,7164.4609,5474.8223,2185.3628,3290.0879,3060.2332,0.9882
2014-07-28T00:00:00.0/2014-07-29T00:00:00.0,10691.7812,7696.9673,5977.0488,1719.9186,9247.3115,6901.3735,4386.5317,2514.9790,6542.5796,0.9917
2014-07-29T00:00:00.0/2014-07-30T00:00:00.0,10645.9873,7673.3682,5959.0229,1714.3451,9327.3721,6828.7417,4046.0630,2782.6785,6467.2905,0.9931
2014-07-30T00:00:00.0/2014-07-31T00:00:00.0,10599.1523,7531.4888,5632.6187,1898.8702,8712.0107,5983.6890,3228.9006,2758.1467,4332.3472,0.9944
2014-07-31T00:00:00.0/2014-08-01T00:00:00.0,10551.4258,7731.1626,6279.8125,1451.3499,10019.8027,7213.4453,5554.1997,1659.2458,8587.1553,0.9951
2014-08-01T00:00:00.0/2014-08-02T00:00:00.0,10502.7373,7820.1162,6501.0176,1319.0985,10422.3408,7458.5029,6054.7461,1403.7571,9605.6973,0.9958
2014-08-02T00:00:00.0/2014-08-03T00:00:00.0,10453.0742,7458.6743,5694.2427,1764.4318,8976.7764,6186.3008,3491.5359,2694.7649,5285.7974,0.9965
2014-08-03T00:00:00.0/2014-08-04T00:00:00.0,10402.4932,7467.1953,5774.5972,1692.5980,9161.2256,6864.0449,4898.1011,1965.9438,7604.0737,0.9979
2014-08-04T00:00:00.0/2014-08-05T00:00:00.0,10351.0264,7249.3159,5281.5356,1967.7802,8249.8877,6790.6675,5073.4512,1717.2163,7849.2651,0.9937
2014-08-05T00:00:00.0/2014-08-06T00:00:00.0,10298.6406,6895.7393,4262.6460,2633.0930,6537.5020,5567.9702,2654.9543,2913.0542,3895.2080,0.9958
2014-08-06T00:00:00.0/2014-08-07T00:00:00.0,10245.3828,7057.6108,4760.7866,2296.8242,7395.5830,5319.6748,2184.2830,3135.8633,3236.2812,0.9972
2014-08-07T00:00:00.0/2014-08-08T00:00:00.0,10191.2109,7020.1235,4720.7119,2299.4116,7347.9375,5024.8101,2050.9666,2984.9976,2920.7874,0.9986
2014-08-08T00:00:00.0/2014-08-09T00:00:00.0,10136.1992,6882.7432,4392.6567,2490.0864,6765.5952,4966.3447,2586.0264,2380.3184,3599.3269,0.9917
2014-08-09T00:00:00.0/2014-08-10T00:00:00.0,10080.3799,7150.3784,5387.4209,1762.9573,8645.9316,6511.8979,4516.5557,1995.3469,6730.3018,0.9924
2014-08-10T00:00:00.0/2014-08-11T00:00:00.0,10023.6572,7410.6660,6207.0698,1203.5963,10249.9443,7085.7148,5893.7358,1191.9789,9707.9150,0.9542
2014-08-11T00:00:00.0/2014-08-12T00:00:00.0,9966.1865,7173.3140,5587.2285,1586.0854,9036.0225,6798.9014,5366.3296,1432.5718,8708.8887,0.9944
2014-08-12T00:00:00.0/2014-08-13T00:00:00.0,9907.8760,6731.6006,4515.8691,2215.7312,7151.3296,5437.3633,2389.8826,3048.8486,3529.3982,0.9951
2014-08-13T00:00:00.0/2014-08-14T00:00:00.0,9848.7588,6713.0425,4523.0454,2189.9971,7095.2310,5113.6230,2866.5820,2250.8164,4433.6772,0.9958
2014-08-14T00:00:00.0/2014-08-15T00:00:00.0,9788.8779,6973.8315,5382.8091,1591.0226,8704.9082,6591.1587,5160.3311,1430.8278,8396.8320,0.9826
2014-08-15T00:00:00.0/2014-08-16T00:00:00.0,9728.2305,6850.8345,5101.0571,1749.7776,8320.3955,3501.5283,856.7641,2645.7849,1364.7488,0.9951
2014-08-16T00:00:00.0/2014-08-17T00:00:00.0,9666.8154,7036.3633,5644.5474,1391.8162,9378.0068,5831.0698,4180.4409,1650.8048,6230.0713,0.9972
2014-08-17T00:00:00.0/2014-08-18T00:00:00.0,9604.6650,6899.8398,5209.5986,1690.2411,8557.9121,3998.4136,1223.2079,2775.4309,2437.2378,0.9993
2014-08-18T00:00:00.0/2014-08-19T00:00:00.0,9541.7979,7004.5283,5535.7358,1468.7924,9266.4180,6677.2212,5324.8555,1352.3658,8740.9355,0.9903
2014-08-19T00:00:00.0/2014-08-20T00:00:00.0,9478.2109,7185.2085,6324.3472,860.8610,10922.0801,6921.1895,5818.7061,1102.4834,9658.1104,0.9910
2014-08-20T00:00:00.0/2014-08-21T00:00:00.0,9413.9004,6533.9165,4598.5107,1935.4060,7520.4946,5334.7803,2400.9993,2933.7981,3773.1470,0.9924
2014-08-21T00:00:00.0/2014-08-22T00:00:00.0,9348.9385,6569.2793,4861.5337,1707.7460,7944.4517,4769.5396,2339.7969,2430.0669,3484.1848,0.9931
2014-08-22T00:00:00.0/2014-08-23T00:00:00.0,9283.3369,6959.0654,5779.5396,1179.5256,9871.2949,3125.6716,811.5536,2321.3538,1530.4052,0.9937
2014-08-23T00:00:00.0/2014-08-24T00:00:00.0,9217.0371,6577.8457,4978.6069,1599.2388,8320.8682,6013.0596,4244.5928,1768.4666,6688.5918,0.9917
2014-08-24T00:00:00.0/2014-08-25T00:00:00.0,9150.1357,6432.1606,4862.7524,1569.4083,8112.5317,2116.3481,391.5342,1754.6588,716.9556,0.9958
2014-08-25T00:00:00.0/2014-08-26T00:00:00.0,9082.6123,6828.4126,5682.2749,1146.1376,9881.3105,6093.8286,3876.5920,2217.2363,6643.5723,0.9958
2014-08-26T00:00:00.0/2014-08-27T00:00:00.0,9014.4639,6556.8462,5333.8613,1222.9846,9183.5059,4615.0410,1904.4454,2711.4524,3307.0771,0.9875
2014-08-27T00:00:00.0/2014-08-28T00:00:00.0,8945.7676,6339.5234,4912.7217,1426.8018,8471.0713,1944.6039,171.0260,1775.6777,401.7386,0.9986
2014-08-28T00:00:00.0/2014-08-29T00:00:00.0,8876.5020,6680.1318,5771.8052,908.3270,10259.1982,5477.6504,3525.5122,1952.9307,6341.2612,0.9889
2014-08-29T00:00:00.0/2014-08-30T00:00:00.0,8806.6631,6579.5532,5406.1562,1173.3971,9538.0195,6055.0718,4251.1392,1803.9330,7678.1758,0.9903
2014-08-30T00:00:00.0/2014-08-31T00:00:00.0,8736.3320,6527.8560,5616.9053,910.9509,10064.7871,6237.9155,5150.5732,1087.3425,8681.4170,0.9868
2014-08-31T00:00:00.0/2014-09-01T00:00:00.0,8665.4854,6195.5312,4769.9053,1425.6262,8336.9072,5179.8354,2544.4402,2635.3950,4368.7046,0.9917
2014-09-01T00:00:00.0/2014-09-02T00:00:00.0,8594.1182,6394.2905,5339.1021,1055.1884,9519.0205,6059.3579,4917.6846,1141.6733,8221.7656,0.9917
2014-09-02T00:00:00.0/2014-09-03T00:00:00.0,8522.3457,6142.7559,4815.8608,1326.8949,8519.0166,5744.1440,4365.9463,1378.1981,7229.5684,0.9931
2014-09-03T00:00:00.0/2014-09-04T00:00:00.0,8450.0791,5853.9683,4096.1992,1757.7689,7070.5747,4807.7793,2289.1787,2518.6006,3682.2979,0.9944
2014-09-04T00:00:00.0/2014-09-05T00:00:00.0,8377.3438,5949.5684,4534.9102,1414.6582,8006.6162,4865.2256,2921.4534,1944.3917,4620.8726,0.9958
2014-09-05T00:00:00.0/2014-09-06T00:00:00.0,8304.2236,5948.2827,4603.9507,1344.3322,8234.6992,5211.7036,3140.6328,2071.1245,5428.8970,0.9965
2014-09-06T00:00:00.0/2014-09-07T00:00:00.0,8230.6914,6122.8286,5146.8003,976.0283,9453.4326,5867.5942,4881.6831,985.9110,8714.8594,0.9868
2014-09-07T00:00:00.0/2014-09-08T00:00:00.0,8156.7422,6171.3452,5304.0996,867.2460,9906.4121,5638.0054,4023.6138,1614.3914,7284.2388,0.9882
2014-09-08T00:00:00.0/2014-09-09T00:00:00.0,8082.4604,5833.0225,4595.1812,1237.8413,8392.8301,5542.5269,4379.9341,1162.5930,7762.4497,0.9889
2014-09-09T00:00:00.0/2014-09-10T00:00:00.0,8007.7866,5836.2798,4642.3906,1193.8894,8560.2168,5557.8379,4446.6104,1111.2548,7957.9668,0.9896
2014-09-10T00:00:00.0/2014-09-11T00:00:00.0,7932.7812,5594.3701,4125.2793,1469.0907,7526.7861,5246.5039,3945.6387,1300.8757,6905.8657,0.9806
2014-09-11T00:00:00.0/2014-09-12T00:00:00.0,7857.4971,5595.6738,4238.3750,1357.2992,7801.3530,5261.0161,4027.2388,1233.8080,7158.1738,0.9917
2014-09-12T00:00:00.0/2014-09-13T00:00:00.0,7781.9062,5539.6562,4269.5405,1270.1154,7946.5503,4748.4087,2806.6365,1941.7722,5402.2666,0.9924
2014-09-13T00:00:00.0/2014-09-14T00:00:00.0,7706.0039,5574.2095,4546.9536,1027.2557,8602.9189,5317.0679,4336.3232,980.7453,8050.4375,0.9937
2014-09-14T00:00:00.0/2014-09-15T00:00:00.0,7629.8867,5513.7134,4395.9780,1117.7357,8303.0020,5143.3638,3989.6475,1153.8005,7267.8691,0.9944
2014-09-15T00:00:00.0/2014-09-16T00:00:00.0,7553.5098,5117.6021,3378.4067,1739.1949,6176.2100,3798.6421,1640.7279,2159.7969,2904.9102,0.9819
2014-09-16T00:00:00.0/2014-09-17T00:00:00.0,7476.8789,5518.1558,4453.7354,1064.4202,8573.1445,4876.2598,3117.3799,1758.8800,5405.6523,0.9743
2014-09-17T00:00:00.0/2014-09-18T00:00:00.0,7400.0820,5381.1582,4164.5825,1216.5754,8041.3140,4364.9507,2298.4944,2066.4563,4506.2266,0.9868
2014-09-18T00:00:00.0/2014-09-19T00:00:00.0,7323.0947,5332.8892,4237.8369,1095.0522,8266.4541,5077.4497,4070.4309,1007.1569,7722.1025,0.9875
2014-09-19T00:00:00.0/2014-09-20T00:00:00.0,7245.9170,5387.7236,4394.2744,993.4492,8711.2451,5129.8467,4135.8989,993.9478,7710.6245,0.9889
2014-09-20T00:00:00.0/2014-09-21T00:00:00.0,7168.6348,5045.7920,3842.8669,1202.9252,7500.8735,4148.3413,2522.4692,1628.3560,4428.9487,0.9792
2014-09-21T00:00:00.0/2014-09-22T00:00:00.0,7091.2266,4676.0107,2893.0825,1782.9281,5481.8848,2317.2585,583.4727,1740.9299,954.6117,0.9854
2014-09-22T00:00:00.0/2014-09-23T00:00:00.0,7013.6987,4833.9995,3499.7937,1334.2059,6855.4780,2777.5474,848.6423,1932.2631,1695.9257,0.9882
2014-09-23T00:00:00.0/2014-09-24T00:00:00.0,6936.1299,4967.9834,3624.6377,1343.3455,7255.7646,2844.0232,867.6127,1976.6454,1911.4824,0.9903
2014-09-24T00:00:00.0/2014-09-25T00:00:00.0,6858.5034,5234.2017,4433.4355,800.7661,9127.0615,4912.8647,3927.5635,985.3067,7817.8682,0.9826
2014-09-25T00:00:00.0/2014-09-26T00:00:00.0,6780.8320,5065.3906,4211.7373,853.6534,8793.8066,4208.2017,2178.6489,2029.5527,4600.1504,0.9736
2014-09-26T00:00:00.0/2014-09-27T00:00:00.0,6703.1855,4583.3105,2988.4536,1594.8567,6064.5298,1690.1234,248.3762,1449.1993,442.4315,0.9847
2014-09-27T00:00:00.0/2014-09-28T00:00:00.0,6625.5239,4725.8945,3538.8521,1187.0425,7330.4360,3371.4172,1627.9116,1751.6974,3130.5059,0.9861
2014-09-28T00:00:00.0/2014-09-29T00:00:00.0,6547.9517,4834.6758,3957.5330,877.1428,8350.9258,3313.9890,1505.0215,1814.7408,3409.2690,0.9868
2014-09-29T00:00:00.0/2014-09-30T00:00:00.0,6470.4404,4828.2012,4101.4863,726.7148,8845.7266,4542.3940,3563.6997,978.6945,7277.6201,0.9833
2014-09-30T00:00:00.0/2014-10-01T00:00:00.0,6392.9619,4695.9648,3812.1091,883.8556,8178.0142,4457.5615,3511.5217,946.0532,7394.3955,0.9889
2014-10-01T00:00:00.0/2014-10-02T00:00:00.0,6315.6699,4133.4976,2535.4287,1598.0691,5168.3579,1678.4165,293.9392,1390.1669,531.2400,0.9889
2014-10-02T00:00:00.0/2014-10-03T00:00:00.0,6238.5083,3945.0740,2071.5217,1873.5525,4265.5698,1093.6821,87.3369,1027.3004,194.1981,0.9903
2014-10-03T00:00:00.0/2014-10-04T00:00:00.0,6161.4932,4017.2925,2330.9573,1686.3353,4806.5752,1434.3368,125.9675,1320.8925,234.5354,0.9812
2014-10-04T00:00:00.0/2014-10-05T00:00:00.0,6084.6880,4260.0020,2972.2991,1287.7030,6392.0327,1891.6841,438.9805,1466.5774,1033.3743,0.9819
2014-10-05T00:00:00.0/2014-10-06T00:00:00.0,6008.0615,4240.8184,3055.4475,1185.3707,6675.8794,3300.1011,1509.5686,1795.7993,3084.8372,0.9833
2014-10-06T00:00:00.0/2014-10-07T00:00:00.0,5931.7051,4331.2422,3491.7505,839.4915,7797.0200,3773.7830,2532.4160,1242.5979,5422.3306,0.9840
2014-10-07T00:00:00.0/2014-10-08T00:00:00.0,5855.5928,3833.4077,2275.4629,1557.9448,4934.1938,1183.7941,79.1326,1115.4496,189.4748,0.9819
2014-10-08T00:00:00.0/2014-10-09T00:00:00.0,5779.7417,4115.8047,3293.2043,822.6002,7491.3809,2208.5210,833.7894,1389.1595,2276.6541,0.9861
2014-10-09T00:00:00.0/2014-10-10T00:00:00.0,5704.2134,3984.2715,3066.5762,917.6953,6970.5776,3433.1753,2564.0837,878.7670,5447.3301,0.9868
2014-10-10T00:00:00.0/2014-10-11T00:00:00.0,5628.9810,4018.0234,3276.3064,741.7170,7636.8496,2914.5237,2005.2881,918.5145,4492.9902,0.9882
2014-10-11T00:00:00.0/2014-10-12T00:00:00.0,5554.1616,3967.3286,3213.0693,754.2593,7532.8096,3361.3018,2438.7795,925.8577,5345.2651,0.9889
2014-10-12T00:00:00.0/2014-10-13T00:00:00.0,5479.6440,3902.4595,3090.8682,811.5912,7256.6255,2576.3914,1472.0338,1110.4463,3470.2791,0.9799
2014-10-13T00:00:00.0/2014-10-14T00:00:00.0,5405.5601,3899.9600,3199.8843,700.0756,7660.6675,3630.3904,2899.8511,731.0306,6540.6694,0.9806
2014-10-14T00:00:00.0/2014-10-15T00:00:00.0,5331.8608,3405.9304,2143.1797,1262.7510,4930.0479,2982.7642,1827.5537,1155.2717,4032.1179,0.9819
2014-10-15T00:00:00.0/2014-10-16T00:00:00.0,5258.6372,3595.9846,2757.0984,838.8864,6530.3135,2976.1294,1830.9772,1145.1523,3984.4360,0.9799
