Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2013-06-05T00:00:00.0/2013-06-06T00:00:00.0,11467.7764,8275.0342,6044.1704,2230.8638,8939.7451,5699.8262,2182.6924,3518.2273,3388.4329,0.8958
2013-06-06T00:00:00.0/2013-06-07T00:00:00.0,11485.3945,8347.2217,6361.0127,1986.2084,9478.2383,4182.9209,1145.8115,3045.9702,1739.1249,0.8840
2013-06-07T00:00:00.0/2013-06-08T00:00:00.0,11501.7334,8153.1250,5763.8994,2389.2256,8502.6836,4754.9404,1620.7993,3140.4194,2332.0527,0.9153
2013-06-08T00:00:00.0/2013-06-09T00:00:00.0,11516.8594,8385.9961,6457.1484,1928.8483,9710.9648,7248.3311,3920.2659,3328.2712,5671.5532,0.9826
2013-06-09T00:00:00.0/2013-06-10T00:00:00.0,11530.7725,8536.7881,7031.2603,1505.5281,10730.5234,6174.2827,3578.4573,2596.0432,5265.7896,0.9861
2013-06-10T00:00:00.0/2013-06-11T00:00:00.0,11543.3896,8259.4932,6111.8438,2147.6494,9124.2012,5904.4458,2656.5583,3248.0498,3748.7661,0.9924
2013-06-11T00:00:00.0/2013-06-12T00:00:00.0,11554.7861,8323.2139,6233.1021,2090.1121,9132.4717,6116.1641,2711.1953,3405.1619,3633.9277,0.9924
2013-06-12T00:00:00.0/2013-06-13T00:00:00.0,11564.8936,7971.3408,5202.0352,2769.3059,7542.6421,4026.3147,1056.5643,2979.9929,1437.4352,0.9715
2013-06-13T00:00:00.0/2013-06-14T00:00:00.0,11573.7871,8603.1826,7293.1479,1310.0342,11190.8994,8173.4014,6756.9868,1416.4956,9969.0186,0.9819
2013-06-14T00:00:00.0/2013-06-15T00:00:00.0,11581.4131,8538.0391,7002.2329,1535.8064,10634.1953,7824.2637,5530.0581,2294.2065,8019.2881,0.9812
2013-06-15T00:00:00.0/2013-06-16T00:00:00.0,11587.7979,8494.0527,6855.1196,1638.9335,10439.4658,7634.6899,5581.2827,2053.4104,8257.8516,0.9917
2013-06-16T00:00:00.0/2013-06-17T00:00:00.0,11592.8877,8512.2344,6795.3066,1716.9277,10335.3486,8079.7930,6436.5503,1643.2427,9631.3818,0.9917
2013-06-17T00:00:00.0/2013-06-18T00:00:00.0,11596.7490,8601.5078,7180.2739,1421.2338,10933.9102,8194.5371,6749.1670,1445.3706,9878.9521,0.9917
2013-06-18T00:00:00.0/2013-06-19T00:00:00.0,11599.3018,8636.0479,7348.6870,1287.3605,11286.6182,8281.6465,6953.2168,1328.4292,10663.8232,0.9924
2013-06-19T00:00:00.0/2013-06-20T00:00:00.0,11600.6191,8288.5088,6258.6406,2029.8685,9302.7197,7205.5952,4263.2183,2942.3772,6076.5400,0.9924
2013-06-20T00:00:00.0/2013-06-21T00:00:00.0,11600.7090,8307.7500,6371.8691,1935.8805,9452.7275,7655.1748,5605.5479,2049.6272,7964.3340,0.9924
2013-06-21T00:00:00.0/2013-06-22T00:00:00.0,11599.5068,8218.3799,5940.8188,2277.5613,8735.4961,7009.9092,4349.3037,2660.6052,6529.9019,0.9507
2013-06-22T00:00:00.0/2013-06-23T00:00:00.0,11597.0586,7894.8687,5145.2358,2749.6326,7414.5879,5003.3501,2703.0879,2306.4185,4167.4390,0.9924
2013-06-23T00:00:00.0/2013-06-24T00:00:00.0,11593.3262,7756.5435,4721.8486,3034.6948,6671.0835,5297.7266,2048.6665,3249.3870,3056.6584,0.9931
2013-06-24T00:00:00.0/2013-06-25T00:00:00.0,11588.3799,7816.8496,4941.9907,2874.8589,7039.1499,6493.0181,2934.9312,3558.0867,4024.6160,0.9514
2013-06-25T00:00:00.0/2013-06-26T00:00:00.0,11582.1807,8242.4141,6032.5757,2209.8386,8944.8203,3133.6438,877.9955,2257.5161,1568.3007,0.9931
2013-06-26T00:00:00.0/2013-06-27T00:00:00.0,11574.7051,8484.3125,6538.5078,1945.8046,9681.5605,4754.8423,1648.8695,3113.3979,2066.8022,0.9937
2013-06-27T00:00:00.0/2013-06-28T00:00:00.0,11566.0264,8031.1689,5172.2070,2858.9619,7501.7285,2345.7732,415.2517,1939.5831,626.8129,0.9937
2013-06-28T00:00:00.0/2013-06-29T00:00:00.0,11556.0986,8276.9111,6063.9644,2212.9473,8817.4189,5928.2930,2593.1011,3341.4072,3484.2114,0.9937
2013-06-29T00:00:00.0/2013-06-30T00:00:00.0,11544.9199,8180.9297,5816.6631,2364.2666,8554.9873,6547.0254,3111.6365,3435.5315,4527.9165,0.9944
2013-06-30T00:00:00.0/2013-07-01T00:00:00.0,11532.5273,7925.4824,5077.6255,2847.8569,7294.4033,5739.2935,2289.9109,3450.2732,3191.1870,0.9944
2013-07-01T00:00:00.0/2013-07-02T00:00:00.0,11518.8906,8560.1777,6937.9043,1622.2737,10486.6689,7709.3320,5720.2808,1993.4651,8300.7559,0.9951
2013-07-02T00:00:00.0/2013-07-03T00:00:00.0,11503.9941,8492.7568,6582.7456,1910.0112,9937.8223,8095.1040,6344.4917,1750.6123,9402.0283,0.9750
2013-07-03T00:00:00.0/2013-07-04T00:00:00.0,11487.9551,8557.6484,7012.1011,1545.5474,10678.3682,8177.4414,6662.7715,1514.6702,9881.9033,0.9229
2013-07-04T00:00:00.0/2013-07-05T00:00:00.0,11470.6719,8471.1201,6864.8477,1606.2722,10413.3701,8077.1953,6578.5903,1498.6484,9759.4746,0.9965
2013-07-05T00:00:00.0/2013-07-06T00:00:00.0,11452.1758,7877.3291,5150.2593,2727.0696,7478.9907,4870.7114,1887.6903,2983.8201,2344.7612,0.9153
2013-07-06T00:00:00.0/2013-07-07T00:00:00.0,11432.5020,8126.5137,5922.8628,2203.6506,8766.3174,6336.5249,3518.1589,2818.3657,4904.9810,0.8951
2013-07-07T00:00:00.0/2013-07-08T00:00:00.0,11411.6318,8156.3774,6126.3594,2030.0178,9118.9805,6484.3037,3847.0024,2637.3015,5095.1797,0.4896
2013-07-08T00:00:00.0/2013-07-09T00:00:00.0,11389.5537,8138.8667,6094.6431,2044.2240,9100.4521,7171.0503,5169.0215,2008.6222,6851.6772,0.9882
2013-07-09T00:00:00.0/2013-07-10T00:00:00.0,11366.3252,8196.2480,6358.5278,1837.7201,9603.4932,7233.9683,4523.3311,2710.6592,6470.3687,0.9681
2013-07-10T00:00:00.0/2013-07-11T00:00:00.0,11341.9395,8136.2471,6155.0620,1981.1848,9234.5449,6600.2466,3970.7593,2629.4871,6066.4385,0.5132
2013-07-11T00:00:00.0/2013-07-12T00:00:00.0,11316.3936,8026.4580,6012.5200,2013.9379,8895.5244,5538.2583,2640.5137,2897.7590,3888.4229,0.9896
2013-07-12T00:00:00.0/2013-07-13T00:00:00.0,11289.6855,7945.9487,5897.8755,2048.0730,8745.5059,6536.6665,3117.5828,3419.0835,4907.7358,0.5153
2013-07-13T00:00:00.0/2013-07-14T00:00:00.0,11261.8330,7973.9956,5892.2852,2081.7104,8708.3105,6643.1299,3528.6597,3114.4700,5447.9014,0.8854
2013-07-14T00:00:00.0/2013-07-15T00:00:00.0,11232.8496,8027.3281,6145.8770,1881.4512,9243.2236,4870.9077,2048.8479,2830.3865,2710.9753,0.5646
2013-07-15T00:00:00.0/2013-07-16T00:00:00.0,11202.7852,7167.0630,4081.5391,3085.5242,6046.7681,3857.6755,1035.0145,2825.3647,1485.4385,0.9875
2013-07-16T00:00:00.0/2013-07-17T00:00:00.0,11171.5830,7903.1167,5949.2500,1953.8665,8875.4971,6045.5654,3455.8979,2590.6841,4570.0352,0.9889
2013-07-17T00:00:00.0/2013-07-18T00:00:00.0,11139.2832,8107.3809,6495.3345,1612.0464,9966.8682,7651.6426,6068.9370,1582.7054,9166.5918,0.9903
2013-07-18T00:00:00.0/2013-07-19T00:00:00.0,11105.8945,8110.8164,6559.5571,1551.2594,10084.0254,7271.3438,4778.3745,2492.9695,7493.6724,0.9917
2013-07-19T00:00:00.0/2013-07-20T00:00:00.0,11071.4287,7967.1064,6174.6504,1792.4564,9361.0078,7223.8218,4987.3657,2236.4558,7623.9453,0.9937
2013-07-20T00:00:00.0/2013-07-21T00:00:00.0,11035.8965,7851.2988,5888.1851,1963.1139,9001.6328,5788.2036,2861.4658,2926.7375,4466.5942,0.9944
2013-07-21T00:00:00.0/2013-07-22T00:00:00.0,10999.3027,8172.4531,6731.5430,1440.9104,10471.5918,7788.4316,6341.4722,1446.9591,9732.1543,0.9958
2013-07-22T00:00:00.0/2013-07-23T00:00:00.0,10961.6680,8319.7549,7336.4194,983.3360,11628.0791,8033.0166,6830.4326,1202.5839,10684.5781,0.9972
2013-07-23T00:00:00.0/2013-07-24T00:00:00.0,10922.9980,7935.8545,6309.1479,1626.7067,9712.7393,7124.4478,4876.1709,2248.2766,7435.0386,0.9979
2013-07-24T00:00:00.0/2013-07-25T00:00:00.0,10883.3018,8327.9785,7361.2783,966.7003,11738.1357,8058.0874,6853.9351,1204.1525,10679.8926,0.9986
2013-07-25T00:00:00.0/2013-07-26T00:00:00.0,10842.5879,7953.3447,6362.8330,1590.5121,9843.6553,7372.1709,5421.7769,1950.3937,8013.8984,0.9993
2013-07-26T00:00:00.0/2013-07-27T00:00:00.0,10800.8428,7804.1392,6158.3843,1645.7548,9478.0508,7371.6992,5847.1616,1524.5376,8805.6816,1.0000
2013-07-27T00:00:00.0/2013-07-28T00:00:00.0,10758.1328,7683.3330,5799.8706,1883.4628,8863.0537,7253.4634,5605.3535,1648.1095,8609.0781,1.0000
2013-07-28T00:00:00.0/2013-07-29T00:00:00.0,10714.4346,7769.0444,6223.8052,1545.2396,9667.2393,7101.4619,5164.7900,1936.6720,8047.4658,1.0000
2013-07-29T00:00:00.0/2013-07-30T00:00:00.0,10669.7383,7708.3994,6124.9863,1583.4132,9505.4707,7301.5522,5849.3540,1452.1986,9110.7793,0.9715
2013-07-30T00:00:00.0/2013-07-31T00:00:00.0,10624.1094,7346.1079,5242.3428,2103.7654,7939.8677,4047.6580,1372.8046,2675.0464,2518.9302,0.9785
2013-07-31T00:00:00.0/2013-08-01T00:00:00.0,10577.5244,7632.8667,6106.0269,1526.8400,9567.8086,5770.9067,3111.1226,2660.2241,4544.6597,0.9903
2013-08-01T00:00:00.0/2013-08-02T00:00:00.0,10529.9414,7599.9126,5789.6123,1810.3000,9003.1455,6718.0151,4377.3418,2340.6736,7029.7109,0.9931
2013-08-02T00:00:00.0/2013-08-03T00:00:00.0,10481.5059,7739.0986,6463.2100,1275.8885,10349.4551,7379.9224,6116.0713,1263.8512,9673.2344,0.9944
2013-08-03T00:00:00.0/2013-08-04T00:00:00.0,10432.1465,7774.7935,6662.2480,1112.5453,10739.3965,7435.2710,6234.3496,1200.9218,9866.0762,0.9958
2013-08-04T00:00:00.0/2013-08-05T00:00:00.0,10381.8535,7897.5952,6822.0552,1075.5402,11007.5605,7643.0122,6457.7646,1185.2474,10398.7461,0.9972
2013-08-05T00:00:00.0/2013-08-06T00:00:00.0,10330.7031,7400.2100,5782.6323,1617.5779,9153.5273,6967.6729,5500.3159,1467.3569,8688.7705,0.9979
2013-08-06T00:00:00.0/2013-08-07T00:00:00.0,10278.6211,7498.3286,6134.4043,1363.9246,9797.0312,7133.2041,5831.3174,1301.8867,9352.4453,0.9993
2013-08-07T00:00:00.0/2013-08-08T00:00:00.0,10225.7461,7567.0435,6373.1616,1193.8818,10325.4717,7145.9307,5732.5137,1413.4169,9199.4502,1.0000
2013-08-08T00:00:00.0/2013-08-09T00:00:00.0,10171.9785,7312.2417,5624.1113,1688.1300,8895.2031,6919.2046,5414.0054,1505.1995,8593.5898,1.0000
2013-08-09T00:00:00.0/2013-08-10T00:00:00.0,10117.4160,7380.4111,6038.0845,1342.3264,9706.5488,7019.2095,5740.4390,1278.7709,9243.7754,1.0000
2013-08-10T00:00:00.0/2013-08-11T00:00:00.0,10061.9736,6895.9019,4756.8867,2139.0151,7372.8374,5693.4536,3635.4875,2058.6782,5148.3804,0.9889
2013-08-11T00:00:00.0/2013-08-12T00:00:00.0,10005.7900,6887.2041,4732.8276,2154.3765,7351.7441,4969.4248,2250.6785,2724.7615,3413.5154,0.9903
2013-08-12T00:00:00.0/2013-08-13T00:00:00.0,9948.7793,6932.9722,4905.0176,2027.9548,7684.2515,6224.3867,4116.4214,2107.9688,6076.4653,0.9924
2013-08-13T00:00:00.0/2013-08-14T00:00:00.0,9890.9824,7289.0005,6061.7197,1227.2806,9922.7734,6880.8999,5447.3403,1433.5599,8761.3154,0.9944
2013-08-14T00:00:00.0/2013-08-15T00:00:00.0,9832.4434,6779.5615,4579.7427,2199.8188,7317.6558,3882.0090,1262.0831,2622.1626,2430.3445,0.9958
2013-08-15T00:00:00.0/2013-08-16T00:00:00.0,9773.1436,6744.2808,4518.7085,2225.5723,7120.9180,3312.3008,646.5659,2666.2527,970.6275,0.9965
2013-08-16T00:00:00.0/2013-08-17T00:00:00.0,9713.1328,6843.6221,4926.6021,1917.0201,7851.7163,5628.1021,3191.8738,2436.2283,5080.8960,0.9972
2013-08-17T00:00:00.0/2013-08-18T00:00:00.0,9652.3467,6697.9287,4679.7998,2018.1289,7426.8784,5562.1934,3002.5701,2559.7253,4751.1724,0.9986
2013-08-18T00:00:00.0/2013-08-19T00:00:00.0,9590.8838,6662.6816,4695.2231,1967.4584,7503.7749,6207.0342,4511.5771,1695.5366,7134.4102,0.8639
2013-08-19T00:00:00.0/2013-08-20T00:00:00.0,9528.7178,6655.7280,4704.1074,1951.6207,7518.7622,6257.2163,4588.4341,1668.7822,7389.8555,0.9896
2013-08-20T00:00:00.0/2013-08-21T00:00:00.0,9465.9033,6560.2886,4543.1152,2017.1735,7259.7661,5989.5020,4148.0137,1841.4884,6474.1152,0.9875
2013-08-21T00:00:00.0/2013-08-22T00:00:00.0,9402.3633,6229.2002,3704.6638,2524.5361,5826.8574,2475.9648,299.8481,2176.2234,490.2976,0.9903
2013-08-22T00:00:00.0/2013-08-23T00:00:00.0,9338.1982,6122.0044,3459.6333,2662.3711,5471.2114,4110.8745,2016.7186,2094.2483,2927.2578,0.9924
2013-08-23T00:00:00.0/2013-08-24T00:00:00.0,9273.3838,6334.9131,4148.9160,2185.9973,6664.7793,5704.2568,3412.3499,2291.9238,5453.9336,0.9931
2013-08-24T00:00:00.0/2013-08-25T00:00:00.0,9207.9014,6197.3643,3799.3591,2398.0051,6127.0068,3399.4951,727.2784,2672.2625,1285.4537,0.9944
2013-08-25T00:00:00.0/2013-08-26T00:00:00.0,9141.8916,6154.9644,3864.1272,2290.8372,6194.8208,3023.0095,732.2806,2296.9167,1491.6918,0.9951
2013-08-26T00:00:00.0/2013-08-27T00:00:00.0,9075.2412,6068.5747,3733.2998,2335.2749,5944.3828,3884.8049,1223.6230,2664.2263,1824.2252,0.9903
2013-08-27T00:00:00.0/2013-08-28T00:00:00.0,9008.0000,6215.0630,4244.3477,1970.7152,6964.4150,4103.9619,1265.6772,2838.2847,2139.4268,0.9924
2013-08-28T00:00:00.0/2013-08-29T00:00:00.0,8940.1562,6002.4810,3733.7932,2268.6877,6110.1318,1546.0597,104.9615,1449.0360,226.2832,0.9951
2013-08-29T00:00:00.0/2013-08-30T00:00:00.0,8871.7939,6401.4087,5178.4731,1222.9353,8924.8008,3669.4238,1076.4092,2593.9526,1784.9163,0.9986
2013-08-30T00:00:00.0/2013-08-31T00:00:00.0,8802.8857,6347.5757,4887.3281,1460.2476,8423.6328,4510.6504,1746.1753,2764.4753,2771.2573,0.9889
2013-08-31T00:00:00.0/2013-09-01T00:00:00.0,8733.4492,6453.0488,5361.0229,1092.0259,9375.3389,6046.1958,4612.7876,1433.4082,7942.8828,0.9896
2013-09-01T00:00:00.0/2013-09-02T00:00:00.0,8663.5186,6147.5259,4601.1426,1546.3833,7903.1123,4593.0347,2623.4421,1969.5927,4374.8584,0.9910
2013-09-02T00:00:00.0/2013-09-03T00:00:00.0,8593.0996,6175.4385,4667.6797,1507.7585,7990.9907,4671.8613,2144.3911,2527.5127,3421.0413,0.9917
2013-09-03T00:00:00.0/2013-09-04T00:00:00.0,8522.2031,6311.3081,5310.3701,1000.9378,9505.6436,2657.5645,713.4841,1952.0959,1884.3469,0.9924
2013-09-04T00:00:00.0/2013-09-05T00:00:00.0,8450.8213,6329.0063,5371.3394,957.6667,9671.7217,5765.9580,4096.8325,1669.1255,7767.2520,0.9937
2013-09-05T00:00:00.0/2013-09-06T00:00:00.0,8379.0439,6301.3965,5384.7598,916.6368,9824.5820,5737.8706,4210.5610,1527.3096,7460.8364,0.9944
2013-09-06T00:00:00.0/2013-09-07T00:00:00.0,8306.8457,6362.9448,5655.6636,707.2812,10505.4238,6132.4741,5134.5474,997.9269,9272.1504,0.9951
2013-09-07T00:00:00.0/2013-09-08T00:00:00.0,8234.2461,6323.0425,5613.8213,709.2210,10479.4785,6112.5454,5136.3652,976.1806,9387.1357,0.9958
2013-09-08T00:00:00.0/2013-09-09T00:00:00.0,8161.2427,6129.1943,5319.0020,810.1923,9890.6191,5887.2783,4905.6802,981.5983,8899.5928,0.9868
2013-09-09T00:00:00.0/2013-09-10T00:00:00.0,8087.9146,5900.1924,4736.5967,1163.5959,8544.3799,4667.8506,2585.0535,2082.7971,4511.5938,0.9875
2013-09-10T00:00:00.0/2013-09-11T00:00:00.0,8014.2417,5706.7891,4343.7314,1363.0574,7766.6978,3497.4238,1217.8718,2282.0715,2348.0071,0.9882
2013-09-11T00:00:00.0/2013-09-12T00:00:00.0,7940.2148,5255.4468,3230.8274,2024.6195,5721.1821,2484.5269,736.7629,1759.1294,1099.3182,0.9847
2013-09-12T00:00:00.0/2013-09-13T00:00:00.0,7865.9307,5530.0615,4132.2246,1397.8367,7496.8013,2240.1982,396.6207,1851.5797,730.2350,0.9868
2013-09-13T00:00:00.0/2013-09-14T00:00:00.0,7791.3599,5658.3145,4565.1089,1093.2057,8447.0977,4472.6621,2429.0669,2043.5951,4273.7397,0.9896
2013-09-14T00:00:00.0/2013-09-15T00:00:00.0,7716.5225,5548.2495,4239.9697,1308.2800,7816.3516,3549.7363,1434.0157,2116.5376,2341.9258,0.9806
2013-09-15T00:00:00.0/2013-09-16T00:00:00.0,7641.4170,5572.9712,4348.6553,1224.3163,8105.0649,3438.7202,1286.8948,2151.8296,2340.2644,0.9931
2013-09-16T00:00:00.0/2013-09-17T00:00:00.0,7566.1221,5389.8125,4192.7090,1197.1036,7942.2686,3958.2156,1902.1530,2058.3997,3063.2131,0.9937
2013-09-17T00:00:00.0/2013-09-18T00:00:00.0,7490.6172,5320.3867,4129.2637,1191.1227,7699.3882,4184.7109,2207.3020,1977.4092,3790.1025,0.9944
2013-09-18T00:00:00.0/2013-09-19T00:00:00.0,7414.8931,5372.3184,4081.8113,1290.5067,7726.8438,3072.3452,1217.1504,1864.0833,2286.3179,0.9799
2013-09-19T00:00:00.0/2013-09-20T00:00:00.0,7339.0527,5286.8428,4204.2007,1082.6422,8164.6479,2202.0554,419.5731,1790.7563,826.1580,0.9819
2013-09-20T00:00:00.0/2013-09-21T00:00:00.0,7263.0527,5287.5938,4092.6660,1194.9277,7810.5249,3587.0710,1421.1647,2165.9128,2904.9624,0.9868
2013-09-21T00:00:00.0/2013-09-22T00:00:00.0,7186.9199,5169.4077,4058.9026,1110.5051,7935.7725,2201.6294,553.0292,1660.0934,1024.5944,0.9458
2013-09-22T00:00:00.0/2013-09-23T00:00:00.0,7110.6567,5237.6348,4358.2900,879.3450,8639.1738,3826.4180,2115.5010,1711.8395,4164.9536,0.9889
2013-09-23T00:00:00.0/2013-09-24T00:00:00.0,7034.3364,4879.0664,3396.9729,1482.0936,6581.9546,2603.4729,709.8210,1896.3854,1419.8590,0.9896
2013-09-24T00:00:00.0/2013-09-25T00:00:00.0,6957.9429,5017.6221,3969.1978,1048.4242,7817.4121,1960.9691,235.8289,1730.2115,456.8713,0.9903
2013-09-25T00:00:00.0/2013-09-26T00:00:00.0,6881.4751,5084.3730,4241.6479,842.7251,8614.9141,4074.0100,2642.2117,1442.7032,4769.0791,0.9917
2013-09-26T00:00:00.0/2013-09-27T00:00:00.0,6805.0181,4602.9297,3051.3491,1551.5808,6029.7725,1977.2156,429.7742,1551.5922,913.2354,0.9771
2013-09-27T00:00:00.0/2013-09-28T00:00:00.0,6728.5508,4997.4731,4100.4512,897.0223,8432.5215,4780.9224,3894.8738,886.0488,7662.3706,0.9792
2013-09-28T00:00:00.0/2013-09-29T00:00:00.0,6652.0708,4959.0581,4137.8735,821.1844,8624.0430,4460.4736,2935.0884,1525.3854,5795.6499,0.9819
2013-09-29T00:00:00.0/2013-09-30T00:00:00.0,6575.6719,4782.6934,3730.2229,1052.4705,7655.7852,3085.1978,1174.0391,1911.3568,2533.3530,0.9840
2013-09-30T00:00:00.0/2013-10-01T00:00:00.0,6499.3301,3966.1360,1769.3816,2196.7544,3441.2126,1092.6915,62.2826,1047.7039,117.8247,0.9854
2013-10-01T00:00:00.0/2013-10-02T00:00:00.0,6423.0444,3845.5515,1541.1740,2304.3777,3039.1611,1125.6638,68.3211,1073.3098,130.1864,0.9868
2013-10-02T00:00:00.0/2013-10-03T00:00:00.0,6346.9111,4540.6528,3321.4561,1219.1967,6956.5942,1441.0776,102.2029,1339.5494,240.7958,0.9875
2013-10-03T00:00:00.0/2013-10-04T00:00:00.0,6270.9067,4769.3999,4120.8252,648.5748,8996.5234,2305.6467,695.6959,1617.7880,1302.0077,0.9882
2013-10-04T00:00:00.0/2013-10-05T00:00:00.0,6195.0332,4709.6265,3991.8130,717.8135,8821.7676,3672.0864,2111.6553,1560.4341,4928.7930,0.9896
2013-10-05T00:00:00.0/2013-10-06T00:00:00.0,6119.3838,4652.9644,4080.4092,572.5552,9162.3262,4127.1079,2769.9443,1357.1654,5987.5044,0.9875
2013-10-06T00:00:00.0/2013-10-07T00:00:00.0,6043.9370,4538.4341,3811.0740,727.3600,8504.9854,4011.3376,2670.8665,1340.4711,5864.4590,0.9792
2013-10-07T00:00:00.0/2013-10-08T00:00:00.0,5968.7002,4471.3403,3791.0247,680.3157,8562.8145,4128.8066,3154.0161,974.7907,6865.6323,0.9819
2013-10-08T00:00:00.0/2013-10-09T00:00:00.0,5893.7578,4330.5103,3523.3040,807.2064,7925.6865,3692.3274,2146.6562,1545.6720,4677.7021,0.9826
2013-10-09T00:00:00.0/2013-10-10T00:00:00.0,5819.0923,4189.7754,3293.2466,896.5290,7448.6523,3226.4238,1458.8457,1767.5782,3061.8538,0.9833
2013-10-10T00:00:00.0/2013-10-11T00:00:00.0,5744.7568,3737.6899,2235.0266,1502.6632,4905.3359,1587.6105,328.9313,1275.9570,693.1633,0.9847
2013-10-11T00:00:00.0/2013-10-12T00:00:00.0,5670.7505,3973.7319,3064.7212,909.0109,6953.1899,3434.4866,2314.7507,1121.2385,4859.5454,0.9854
2013-10-12T00:00:00.0/2013-10-13T00:00:00.0,5597.0703,3932.3577,3153.5247,778.8329,7283.1611,3619.4531,2675.5288,943.9241,5885.9253,0.9722
2013-10-13T00:00:00.0/2013-10-14T00:00:00.0,5523.8145,3648.4146,2456.9417,1191.4730,5586.0947,2833.4746,1343.6707,1495.7950,2904.7908,0.9639
2013-10-14T00:00:00.0/2013-10-15T00:00:00.0,5450.9561,3797.5532,2935.0918,862.4614,6811.8623,3266.4529,2072.2251,1194.8505,4327.4932,0.9764
2013-10-15T00:00:00.0/2013-10-16T00:00:00.0,5378.5078,3577.4263,2363.9600,1213.4662,5454.5298,1390.7889,258.1158,1142.3370,728.1570,0.9792
2013-10-16T00:00:00.0/2013-10-17T00:00:00.0,5306.5405,3687.5046,2916.3811,771.1234,6983.1597,1265.3160,210.9816,1056.7208,596.9043,0.9799
2013-10-17T00:00:00.0/2013-10-18T00:00:00.0,5235.0518,3581.4038,2679.2559,902.1479,6348.4453,1252.6587,108.9204,1153.7051,287.5011,0.9812
2013-10-18T00:00:00.0/2013-10-19T00:00:00.0,5164.0786,3660.0208,2869.2000,790.8207,7047.0073,1159.6908,186.1246,976.5497,705.5660,0.9819
2013-10-19T00:00:00.0/2013-10-20T00:00:00.0,5093.5972,3851.2075,3380.7783,470.4292,8588.5361,3208.1345,1825.4033,1382.9038,4562.1914,0.9833
2013-10-20T00:00:00.0/2013-10-21T00:00:00.0,5023.6978,3597.3530,2987.6331,609.7200,7514.6401,3127.3701,1910.2828,1217.2238,4833.1021,0.9840
2013-10-21T00:00:00.0/2013-10-22T00:00:00.0,4954.3540,3337.4912,2501.8044,835.6867,6225.5825,1132.4150,171.7789,966.8274,513.2094,0.9819
2013-10-22T00:00:00.0/2013-10-23T00:00:00.0,4885.6172,3397.1824,2671.8650,725.3173,6778.5029,2809.7280,1585.3481,1224.6470,3820.1121,0.9840
2013-10-23T00:00:00.0/2013-10-24T00:00:00.0,4817.4961,3275.7634,2543.6912,732.0722,6479.1772,2942.4873,1961.1749,981.3579,4687.8574,0.9868
2013-10-24T00:00:00.0/2013-10-25T00:00:00.0,4749.9785,3231.5886,2428.5039,803.0847,6159.5601,2843.7847,1809.7092,1034.1047,4243.6113,0.9778
2013-10-25T00:00:00.0/2013-10-26T00:00:00.0,4683.1860,3199.5608,2444.7214,754.8394,6311.0635,2975.2114,2170.9260,804.5806,5379.2822,0.9785
2013-10-26T00:00:00.0/2013-10-27T00:00:00.0,4617.0229,3206.0488,2508.9448,697.1040,6586.0830,2776.3840,1733.9833,1042.4053,4275.2827,0.9799
2013-10-27T00:00:00.0/2013-10-28T00:00:00.0,4551.6025,3039.8660,2179.7302,860.1357,5711.6880,2713.6360,1708.4171,1005.2207,4163.2832,0.9806
2013-10-28T00:00:00.0/2013-10-29T00:00:00.0,4486.9009,3132.4080,2626.7278,505.6802,7122.7329,2403.1611,1087.1035,1316.3092,2755.2607,0.9819
2013-10-29T00:00:00.0/2013-10-30T00:00:00.0,4422.9780,2961.7837,2107.5435,854.2402,5615.6382,2449.7881,1451.6874,999.5934,3395.7229,0.9826
2013-10-30T00:00:00.0/2013-10-31T00:00:00.0,4359.7793,2901.0786,2115.3127,785.7660,5671.3008,2586.3984,1663.1184,923.4170,4119.5220,0.9840
2013-10-31T00:00:00.0/2013-11-01T00:00:00.0,4297.4707,2736.6282,1782.3395,954.2887,4716.6426,1260.7556,313.6068,955.6191,990.6360,0.9847
2013-11-01T00:00:00.0/2013-11-02T00:00:00.0,4235.9360,2721.2708,1723.0696,998.2012,4583.8169,1690.4247,613.8912,1091.0837,1513.0735,0.9847
2013-11-02T00:00:00.0/2013-11-03T00:00:00.0,4175.2690,2697.8860,1708.4501,989.4360,4582.4180,1475.3182,336.0467,1141.4766,977.1857,0.9868
2013-11-03T00:00:00.0/2013-11-04T00:00:00.0,4115.4570,2639.1223,1714.4690,924.6533,4683.6938,1388.6089,335.0054,1056.9143,903.5781,0.9771
2013-11-04T00:00:00.0/2013-11-05T00:00:00.0,4056.5564,2842.7068,2411.2568,431.4498,7048.6973,1530.2434,454.3041,1077.3545,1181.0048,0.9785
2013-11-05T00:00:00.0/2013-11-06T00:00:00.0,3998.5527,2623.7507,1863.7449,760.0058,5339.4956,946.3865,80.0900,872.8177,220.1185,0.9792
2013-11-06T00:00:00.0/2013-11-07T00:00:00.0,3941.5095,2743.6465,2260.3145,483.3321,6692.6396,761.5115,66.8572,720.1251,249.4687,0.9806
2013-11-07T00:00:00.0/2013-11-08T00:00:00.0,3885.4351,2692.6890,2208.5752,484.1136,6576.9497,848.3647,64.7240,786.1995,290.4312,0.9812
2013-11-08T00:00:00.0/2013-11-09T00:00:00.0,3830.2954,2670.4202,2217.0310,453.3891,6715.8940,2113.8672,1117.8967,995.9703,3155.2300,0.9785
